LIP_Ids,LIP_names,lat_545,lat_540,lat_535,lat_530,lat_525,lat_520,lat_515,lat_510,lat_505,lat_500,lat_495,lat_490,lat_485,lat_480,lat_475,lat_470,lat_465,lat_460,lat_455,lat_450,lat_445,lat_440,lat_435,lat_430,lat_425,lat_420,lat_415,lat_410,lat_405,lat_400,lat_395,lat_390,lat_385,lat_380,lat_375,lat_370,lat_365,lat_360,lat_355,lat_350,lat_345,lat_340,lat_335,lat_330,lat_325,lat_320,lat_315,lat_310,lat_305,lat_300,lat_295,lat_290,lat_285,lat_280,lat_275,lat_270,lat_265,lat_260,lat_255,lat_250,lat_245,lat_240,lat_235,lat_230,lat_225,lat_220,lat_215,lat_210,lat_205,lat_200,lat_195,lat_190,lat_185,lat_180,lat_175,lat_170,lat_165,lat_160,lat_155,lat_150,lat_145,lat_140,lat_135,lat_130,lat_125,lat_120,lat_115,lat_110,lat_105,lat_100,lat_95,lat_90,lat_85,lat_80,lat_75,lat_70,lat_65,lat_60,lat_55,lat_50,lat_45,lat_40,lat_35,lat_30,lat_25,lat_20,lat_15,lat_10,lat_5,lat_0
GPlates-71c453db-c0ad-479a-9348-c5217a7bb1fc,CIMP - B,-33.78734966857514,-35.99642897342834,-37.56087101238562,-36.89107422414964,-36.28080092157509,-35.73239085065835,-36.63089686874513,-38.32356974417712,-39.77280409395982,-41.249847950370885,-42.27836143359762,-42.932673833414654,-43.1493799597252,-42.829936936947234,-40.919229442164365,-39.03168004104823,-35.695682108784915,-32.78108307239476,-28.19285458228399,-23.71696020018458,-20.35777116287391,-16.94291509133755,-13.823997055151073,-10.545479676466382,-13.268604534229423,-15.332974848167217,-18.64342537325727,-21.257477183185387,-22.873035501449625,-24.2555271014919,-23.96253838114672,-23.68324949753523,-22.69191402194925,-21.828141648251325,-20.78497773457347,-19.826401410920013,-18.84175408782165,-18.00346295823348,-16.819305925126947,-15.805765695454049,-13.68815822592243,-11.640392241479102,-8.57763059141882,-5.535022937245289,-6.022612401501198,-7.377892254417979,-0.8102347229181281,5.780439896027894,8.661887668024619,11.50604678887808,12.410787372484313,13.301574822490366,13.911035511541659,14.507270845538772,17.181492613844583,19.853279910266842,22.7236304805857,25.627383969696005,25.960104295093583,26.29259399092197,26.58179310828779,26.83606873393716,27.518538748794168,28.086169370105573,30.2698032626058,32.428497409237025,36.071231468533526,39.7188294649419,42.555893493491816,45.39071368936589,47.59641090202989,49.53165731802088,48.5879764129552,47.46873415683214,44.40776360545817,41.26721038453487,42.00913714525265,42.747605826974024,42.71607135412076,43.44873326009332,42.70163751778456,41.0087016849412,42.22985505145653,43.71481025014286,45.68340093538232,47.611392514600645,48.819524692142686,49.93979177678871,50.642236728749396,50.75346890166851,50.410818094368274,49.54390741735207,48.926452610587965,48.47847253904183,48.136150363405676,48.00198749995909,47.45136859064734,47.16968832257744,47.52345392383578,48.14314259042174,50.08032485019811,51.69285980506126,52.445363574028214,53.14030705230674,53.36787987516338,53.96947784125367,55.00603628157682,55.987508508612656,57.34222873861247,58.654603258502824
GPlates-2a705c67-20fa-49e0-ad72-5a8d411ab39d,CIMP - B,-41.116311145378546,-43.312873883046535,-44.82468168167914,-44.029512309902024,-43.261812537505534,-42.52516477215539,-42.997982400839895,-44.17414501890543,-45.002041888544824,-45.76143988516896,-46.00040562970031,-45.792909292521415,-44.90753211304562,-43.46461139611997,-40.34635899616208,-37.30641948760562,-32.98702039093955,-29.14540512036741,-23.643119527787814,-18.37212067522069,-14.243879747135612,-10.232140433417417,-6.691729746242384,-3.1727849774693975,-5.835003594195929,-7.927787326734621,-11.407141684731853,-14.352916893449311,-16.119188651185226,-17.68022521925343,-17.35965032957819,-17.0528806363999,-15.928741646481143,-14.941285292047978,-13.791175368667021,-12.73569109727937,-11.67495551174206,-10.768000216043916,-9.541340653473906,-8.487498215863967,-6.3595781302855166,-4.296896636990037,-1.2355830647472261,1.8135280618481875,1.3888645968590787,0.057369411362670215,6.620960868919161,13.197034768304105,16.066516314937683,18.89415248372068,19.796447575005438,20.683628215477512,21.29090101513592,21.884014986586205,24.58524959731188,27.276122902294006,30.153219460323843,33.060894797514194,33.39353933636235,33.72594014052703,34.01433252547633,34.248546671439954,34.882713048518184,35.37418690997688,37.50441620732234,39.59823021397268,43.13731115094037,46.659087404498756,49.378177219852894,52.075754620129295,54.41512470540728,56.569196257223524,55.834799753880944,54.84471663298204,51.835466087017,48.6995356051241,49.423018270831214,50.125687217978495,50.02318587818198,50.68920065614734,49.694404938358666,47.64128486835638,48.906965567414105,50.43717864547632,52.34080969036246,54.18472478680172,55.373246071748255,56.46530432288142,57.46897731823381,57.81726551178424,57.394215711727306,56.453121061756335,55.73700767139096,55.25156865062773,54.901450577577165,54.81746203518188,54.28268395749304,54.04902919960285,54.45834405087993,55.12705800209642,57.14413730280306,58.816711113389985,59.517967457921294,60.162681723788324,60.318179533433394,60.885312617741086,61.86854284299417,62.790506795852146,64.0358296040943,65.21981027430301
GPlates-dc0822a8-9398-4229-ae9d-d196c5efa56c,CIMP - A,-14.53608604522061,-14.479640124383165,-14.921173496817913,-15.325461416020024,-16.24522078283554,-17.15429911764424,-17.982001744686595,-18.92121835962652,-18.26398971249609,-17.960664994298345,-16.881396497493572,-14.970720005978858,-12.293607211481682,-8.931267282844615,-6.823584590594675,-7.334062558381718,-7.852417270267175,-8.378514330590724,-8.912220103162792,-9.453401790056349,-10.001927505009768,-13.391968056485622,-17.467435779162216,-21.507229124540725,-27.074953355901563,-32.261869645831354,-39.342785123195235,-45.853568242336195,-48.670256880863086,-51.334712701484975,-50.8629918054831,-50.39835043240582,-48.410585573153305,-46.48743040561376,-44.43956601644971,-42.43174574463438,-40.523692470940304,-38.69609651884514,-36.897627609256475,-35.1752063510457,-33.13758712923952,-31.022032615161702,-28.431903594342884,-25.636154210298805,-23.905299735971013,-22.7427721008115,-16.033994191647402,-9.327849637210093,-6.300690521852926,-3.2567926840674755,-2.4107197560085054,-1.5405656809270898,-0.9571002701137278,-0.3572199992805121,0.9364515937515415,2.2528336061173113,4.200000396865669,6.238412424735733,6.535073827409606,6.833130807053411,5.808457027598983,4.792835601788272,3.9980166030271724,3.1579466402986833,4.433456168186937,5.702640826213935,8.206090190472539,10.710164597679894,12.640888699369512,14.554012883850282,17.25167469854455,20.36945609351986,21.425200046023573,22.466969236941054,21.74876274963534,21.006532876485196,22.7660421054789,24.548550000866662,26.134335314237966,27.81729652189137,30.54224316252517,33.00679452104839,33.3912290047424,33.92768087784675,35.735548160881926,37.5983362842473,38.492308634688015,39.394793671739855,37.32310124166588,34.92073427504483,35.45844495688944,35.59770121781906,36.10523353329668,36.44718997481184,36.81548321393011,36.76810473293566,36.279442104072615,35.388915042340635,34.4434212221521,33.24321079789413,32.65709329377981,32.31552701843614,33.01637142695113,33.742071518477395,34.587951874944416,35.069045521898644,35.780093777102294,36.414670253676874,37.37561676819579,38.25383601165756
GPlates-aade3bae-6560-4075-b356-50df0b525486,CAMP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.509299180044527,11.679735861561634,13.819873945022412,13.709677475652986,13.570509174975678,11.562567649221041,9.544681688720114,10.077800044072601,10.609217914058043,10.697618286829194,10.778601884295012,11.480096178110426,12.08693464714559,12.108373716199068,12.298767805793132,13.446802936899093,14.582755575683478,14.362002446004933,14.14729438847637,12.207575979766027,10.231271444333524,9.581410609449966,8.896142072589067,8.306443132351554,7.704219638377646,7.308736270593778,6.942680278746559,6.5152675897829395,6.097399909237078,6.331841437699091,6.656888261927917,8.216845904616092,9.80884311479741,10.839947320298362,11.877226511241812,12.501533013875884,13.122479077153848,14.33071894648751,15.535623963148824,17.235835025554543,18.930161583025246
GPlates-c3773fe1-92e1-4247-a66e-5bd3ceafe60f,CAMP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.603092625543827,-9.11966938661837,-6.643398934905545,-6.244450574014781,-5.838504054984327,-7.144147312915181,-8.41026978377827,-7.797095176848979,-7.184547195580403,-6.778720631347702,-6.372837645811592,-4.5767702411347,-2.799471048959945,-3.335513952466511,-3.628520783725673,-2.8980722820400437,-2.1803771075517213,-2.9063265012782926,-3.459344559084843,-6.301558518390003,-9.292829714058621,-9.974517858885246,-10.667446426447288,-11.002850807093308,-11.263351517485747,-11.432818892972001,-11.643967815599005,-12.219444017908582,-13.085505385506456,-13.786571329294544,-14.401197806322568,-14.144588593176932,-13.701544362835255,-12.855948471353882,-11.965345546198915,-11.05584226006471,-10.340797101085373,-9.184202314840812,-8.048601576097791,-6.602448302686744,-5.195244600272236
GPlates-5383ab65-8b0d-405e-a4ef-a61c432e7e14,CAMP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.04641822690519,19.65119062100757,22.607016705564313,23.43378401514124,24.235477498707663,23.224275818949092,22.181104762929166,23.86085481192321,25.565235133117206,27.006195969929387,28.627164010835084,31.039650508040495,33.11098309114505,33.60376135969124,34.266496346836355,36.1564317817739,38.09622197304935,39.05399743772302,40.006677405701566,38.14693375027508,35.9232145932704,36.37910428861307,36.41006122130657,36.81253449661487,37.05828043902397,37.34256236079255,37.26269779039254,36.7649960369787,35.9292593613969,35.12302115777365,34.11000659578186,33.75339683545198,33.59156998125756,34.34760316604615,35.1264187623694,35.98446489820698,36.524504254033594,37.32772428007435,38.05481687751545,39.138016207787295,40.14158988203199
GPlates-db472087-0b14-4e9f-aef6-7f39bb6c3385,CAMP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.281491815810995,31.81618826458405,33.26310057697938,32.37520136548306,31.42781015023675,28.448181070639848,25.40275642059571,26.19445782904645,27.029496106141234,27.23357002617765,27.0316170920503,26.407472029721525,25.610747635007158,26.26415534043495,26.966685457138812,28.461214120698386,29.48466682862829,30.872938767078114,32.35989789359588,32.66134496005839,32.49385575390661,32.2800488157396,31.541795197096285,31.08646477084413,30.583981834366714,30.24543371005,30.079263234359477,29.530657964650604,29.187235423734517,29.531441158214626,30.25487697836476,32.168301610806566,33.76454747653569,34.832123818450064,35.75652239560761,36.183907660169226,36.93512507525051,38.03591219192606,39.07838035105335,40.54625924414324,41.9887453592518
GPlates-13fc0945-9499-48ba-9f5e-f1b910c68c85,CAMP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.240128605846074,35.35238583476244,37.17033045601332,36.167883532986146,35.0768795794439,32.104055341574515,29.10024557465475,29.9534956381881,30.824180505160058,30.995117712111508,31.885088195493875,31.664493341110568,30.66934129438803,31.7893909293772,33.16798683035315,35.216543831183216,37.25015927675713,38.46497329747069,39.606154997072906,39.792446532466855,39.48110587592055,39.29025851912346,38.569052806155966,38.13491425084901,37.75979348216993,37.43710475391125,37.21771717512575,36.648286392926366,36.285176401903016,36.53282421197086,37.05366527653776,38.81656391388568,40.29587021145372,41.13446011940804,41.909897479979556,42.25931426939483,42.90899941332658,44.0143132355031,45.07090298985158,46.562693445002665,48.028697787257016
GPlates-371beafa-5acc-4de1-a187-ed8900f89115,Karoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-37.065417545100274,-39.53962865741424,-41.922133159607725,-41.4366974706498,-40.94980649168228,-40.974579607917605,-40.980407123449936,-40.378236819680104,-39.58894294344932,-39.68577801914376,-39.74089017046559,-39.138360052512176,-38.47565375524714,-38.50698079220314,-38.42270282280978,-39.31077990495738,-39.685219162328536,-39.676719654592866,-39.652414375911626,-39.74743610096155,-39.84003987039082,-39.72451799727925,-39.580201598902185,-39.3520759503785,-39.0755057618394,-37.92240247895714,-36.672429398106004,-33.945117413221205,-31.17640490276978,-29.835367610505376,-28.499103870135755,-27.797960120851176,-27.104602414965978,-25.98163467904445,-24.870230900603165,-23.510003025156976,-22.161018492474266
GPlates-7482e57b-ecf9-4ca5-8670-5badaf46856f,Madagascar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-39.553552719199004,-39.1230961882654,-38.69968632940953,-38.12755234651199,-37.552949864155195,-36.80676416814853,-36.01689187586886,-34.37613805416464,-32.69165723103928,-29.677783707393424,-26.661874066536733,-25.37119505870689,-24.091518643066813,-23.468090633124937,-22.85325030899114,-21.976735635358395,-21.112697576355146,-20.18756355467868,-19.27332718956721
GPlates-571f8df5-71f0-4fa5-8de4-e1f320ad1c93,Trap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.85890953530394,43.786288266147515,44.943356164007376,47.02384935298982,49.14524674645558,50.30862715318499,51.40156715933494,50.675757470486786,49.437928675203715,49.540046213655415,49.11867725874548,49.02135582287359,48.78465465187111,48.60741847669063,48.35001073683196,47.91246924676114,47.56420711166253,47.796637464479865,49.05227620497193,50.78345611423269,51.92543039899175,53.20578453159341,54.30553994978265,55.12476992595917,55.9249073044324,57.13906129672745,58.28719495419293,59.90972091162837,61.47669320196165
GPlates-4fc29b31-499c-42a4-9d44-4315b24e6d54,Ferrar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-60.663439067202475,-63.9829842810509,-67.2946501535611,-67.38379885565367,-67.45757974112084,-71.35412088893138,-75.23335947636707,-79.78430267022945,-83.23090267327507,-83.91799382692668,-84.98572882697572,-85.20648733000287,-84.66404796931273,-85.88551302181331,-86.35327740028309,-82.88303717960186,-79.38574352806802,-79.62473233342757,-77.38774947295987,-75.10464756546254,-73.86818826927238,-73.04643213138685,-71.91911950335893,-71.39747907106597,-70.49595347221026,-69.92414194164887,-69.01555323690282,-69.75271900552556,-70.46069493173694,-70.93536453866778,-71.39280085026628,-71.58835954757951,-71.77298851742921,-72.64431482965261,-73.48813416509776,-74.6449383448345,-76.05287336913067
GPlates-cf304e44-f7e0-40b7-b43a-d9af56a63246,Ferrar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-59.11057705929716,-62.4442255037029,-65.76747680736341,-65.63191098099553,-65.4828731248798,-68.75697253560529,-71.83640419046476,-74.7681640461324,-76.54569750189835,-77.83584154280103,-79.37223122977635,-80.46663818292187,-81.23984258447923,-83.05767694621319,-84.69679316098846,-87.33784087051855,-86.36993051266623,-86.57838745433556,-85.34518158612771,-83.08824232114065,-81.59474023969807,-80.48296728299238,-79.30617946838166,-78.93694920585509,-78.16922656415316,-77.79954452332267,-76.99786221507402,-77.79499603060569,-78.46483433437868,-78.93153319238739,-79.38222564696596,-79.60727270847612,-79.80988850613822,-80.68142836901073,-81.52608844256532,-82.68794057496389,-84.0834581690842
