FROMAGE,TOAGE,TYPE,RecID,PLATEID1,DESCR,Source,area
50.000000000000000,0.000000000000000,,0.000000000000000,340,Yermak PLateus extended crust cg14,CEED_2015,21477138525.024394989013672
40.000000000000000,0.000000000000000,,0.000000000000000,102,NE Greenland margin,CEED_2015,39907378948.109130859375000
135.000000000000000,0.000000000000000,,0.000000000000000,134,Transitional crust Perya offshore,CEED_2015,11258293437.636632919311523
150.000000000000000,0.000000000000000,,0.000000000000000,120,Extended crust? cg14,CEED_2015,91298691633.222183227539062
600.000000000000000,0.000000000000000,,1.000000000000000,172,Carolinia Terrane (peri-Gondwana L. Paleozoic),CEED_2015,84178760296.830276489257812
600.000000000000000,0.000000000000000,,1.000000000000000,171,Ganderia Terrane (peri-Gondwana L. Paleozoic),CEED_2015,282258086333.709899902343750
65.000000000000000,-999.000000000000000,,0.000000000000000,16121,Chugach Terrane,CEED_2015,211877192121.713653564453125
140.000000000000000,-999.000000000000000,,0.000000000000000,16112,Peninsular Terra,CEED_2015,252606928284.628387451171875
600.000000000000000,-999.000000000000000,,0.000000000000000,16104,Yukon-Tanana Terrane,CEED_2015,13082938684.710803985595703
110.000000000000000,-999.000000000000000,,0.000000000000000,16121,Cugach Terra,CEED_2015,151491272817.935516357421875
140.000000000000000,-999.000000000000000,,0.000000000000000,16124,Metamorphic Rocks b/w Stikinia and Wrangellia (Colpron et al 2007),CEED_2015,91395915234.827880859375000
600.000000000000000,-999.000000000000000,,0.000000000000000,16104,Yukon-Tanana Terrane,CEED_2015,73415348454.694290161132812
600.000000000000000,-999.000000000000000,,0.000000000000000,16110,Wrangellia Terrane,CEED_2015,58615646252.001121520996094
340.000000000000000,-999.000000000000000,,0.000000000000000,16110,Wrangellia Terrane,CEED_2015,150158524006.910064697265625
340.000000000000000,-999.000000000000000,,0.000000000000000,16101,Stkinia Terrane,CEED_2015,248254289247.487396240234375
140.000000000000000,-999.000000000000000,,0.000000000000000,16124,Metamorphic Rocks b/w Stikinia and Wrangellia (Colpron et al 2007),CEED_2015,91395915234.827880859375000
75.000000000000000,-999.000000000000000,,0.000000000000000,16123,Yakutat Terrane,CEED_2015,64384494720.069496154785156
145.000000000000000,-999.000000000000000,,0.000000000000000,18106,Koyukuk Terrane abd overlap assemblages,CEED_2015,127633119970.268035888671875
600.000000000000000,-999.000000000000000,,0.000000000000000,16113,Cache Creek Terrane,CEED_2015,39574490811.243766784667969
600.000000000000000,-999.000000000000000,,0.000000000000000,16106,Cassiar Terrane (NAM affinity Colpron et al 2007),CEED_2015,2389361606.749011516571045
600.000000000000000,-999.000000000000000,,0.000000000000000,16106,Cassiar Terrane (NAM affinity Colpron et al 2007),CEED_2015,72905741265.798034667968750
600.000000000000000,-999.000000000000000,,0.000000000000000,16107,Kootenay Terrane (NAM affinity Colpron et al 2007),CEED_2015,57694200524.919548034667969
550.000000000000000,-999.000000000000000,PB,0.000000000000000,155,Farewell/Dillinger/Mystic Terrane,CEED_2015,25410489118.428256988525391
600.000000000000000,-999.000000000000000,,0.000000000000000,16102,Quesnellia Terrane,CEED_2015,60152820228.722801208496094
160.000000000000000,-999.000000000000000,,0.000000000000000,16122,Chugach Terrane,CEED_2015,37088210589.141899108886719
300.000000000000000,-999.000000000000000,,0.000000000000000,16111,Alexander Terrane,CEED_2015,76823104872.162002563476562
340.000000000000000,-999.000000000000000,,0.000000000000000,16111,Alexander Terrane,CEED_2015,36111839973.877990722656250
600.000000000000000,-999.000000000000000,,0.000000000000000,16104,Yukon-Tanana Terrane,CEED_2015,35144611342.577148437500000
600.000000000000000,-999.000000000000000,,0.000000000000000,16113,Cache Creek Terrane,CEED_2015,26374891169.057697296142578
145.000000000000000,-999.000000000000000,,0.000000000000000,18108,Toagiak Terrane,CEED_2015,21827544566.832061767578125
145.000000000000000,-999.000000000000000,,0.000000000000000,18105,Goodnews Terrane,CEED_2015,10001774093.324134826660156
145.000000000000000,-999.000000000000000,,0.000000000000000,18106,Koyukuk Terrane abd overlap assemblages,CEED_2015,190063118837.233337402343750
120.000000000000000,-999.000000000000000,,0.000000000000000,16105,Yukon-Tanana Upland (NAM affinity Colpron 2007),CEED_2015,145401503210.577270507812500
290.000000000000000,0.000000000000000,PB,229.000000000000000,466,Karatau-Naryn (Kaza),CEED_2015,420843272752.961059570312500
318.000000000000000,0.000000000000000,PB,232.000000000000000,461,Atashu-Zhamshi (Kaza),CEED_2015,146472411450.001220703125000
290.000000000000000,0.000000000000000,PB,233.000000000000000,462,Chingiz-Tarbagatai (Kaza),CEED_2015,116165224745.636444091796875
318.000000000000000,0.000000000000000,PB,235.000000000000000,460,Chu-Ili (Kaza),CEED_2015,147784230567.455505371093750
318.000000000000000,0.000000000000000,PB,239.000000000000000,459,North Tien Shan (Kaza),CEED_2015,251692822343.086639404296875
318.000000000000000,0.000000000000000,PB,240.000000000000000,458,Kokchetav-Ishim (Kaza) NOTE,CEED_2015,158428797934.913665771484375
318.000000000000000,0.000000000000000,PB,241.000000000000000,465,Tourgai (Kaza),CEED_2015,130697206630.783676147460938
318.000000000000000,0.000000000000000,PB,0.000000000000000,470,Stepnyak (Kaza),THt2015,113614818104.919937133789062
318.000000000000000,0.000000000000000,PB,0.000000000000000,471,Selety (Khazi),THT2015,56568116136.448394775390625
290.000000000000000,0.000000000000000,PB,228.000000000000000,463,North Balkhash (Kaza),CEED_2015,108180581706.322174072265625
318.000000000000000,0.000000000000000,PB,0.000000000000000,472,Boshchekul (Kazah),THT2015,77479805188.874359130859375
1100.000000000000000,0.000000000000000,,250.000000000000000,404,Siberia (Aldan),CEED_2015,1389650213592.130615234375000
550.000000000000000,0.000000000000000,CB,0.000000000000000,333,Adria North,,57083394388.914802551269531
0.000000000000000,0.000000000000000,,0.000000000000000,333,Greater Adria,,33322638834.313186645507812
550.000000000000000,0.000000000000000,CB,0.000000000000000,306,Sardinia,,33836006965.449516296386719
550.000000000000000,0.000000000000000,CB,0.000000000000000,306,Corsica,,13464553519.453912734985352
500.000000000000000,318.000000000000000,CF,1.000000000000000,1020,,Domeier2018,208961242833.503448486328125
500.000000000000000,318.000000000000000,CF,1.000000000000000,1019,,Domeier2018,202250874028.806610107421875
500.000000000000000,290.000000000000000,CF,1.000000000000000,1021,,Domeier2018,63207756770.429359436035156
